strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,abc_entry_pass,abc_latest_fy,abc_annual_revenue,abc_annual_operating_income,abc_latest_quarter,abc_quarter_revenue,abc_quarter_operating_income,abc_revenue_yoy,abc_oi_growth_mode,abc_oi_yoy,fundamental_exit_type,fundamental_exit_signal_date,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fastcore_exit_candidate_type,fastcore_exit_candidate_execution_date,primary_exit_source
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001680,KR7001680008,대상,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001680_KR7001680008_KOSPI_02,2,2022-04-22,2022-04-25,26900.0,902581051250.0,5671124327.5,26050.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.8,READY,,,NEVER_PROGRESSED,True,2022-05-19,22500.0,-16.36,2022-05-20,22500.0,-16.36,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-19,2022-05-20,22500.0,-16.36,0.56,-17.47,16.92,19,3.8,REALIZED,,,,2022-04-22,2022-04-22,2010-01-04,2026-08-21,True,2021,3469992522829,153245195127,2021Q4,905047261042,17374346930,22.424294,178.550266,YOY_PERCENT,False,,,,,False,True,2021,3469992522829,153245195127,2021Q4,905047261042,17374346930,22.424294,YOY_PERCENT,178.550266,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-20,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001680,KR7001680008,대상,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001680_KR7001680008_KOSPI_03,3,2024-05-24,2024-05-27,24350.0,831552600000.0,6323052052.5,24000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,True,2024-09-04,20250.0,-16.84,2024-09-05,20400.0,-16.22,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-04,2024-09-05,20400.0,-16.22,26.9,-16.84,43.12,72,14.4,REALIZED,,,,2024-05-24,2024-05-24,2010-01-04,2026-08-21,True,2023,4107493943805,123716647215,2024Q1,1044523165760,47696134065,5.546388,91.535067,YOY_PERCENT,False,,,,,False,True,2023,4107493943805,123716647215,2024Q1,1044523165760,47696134065,5.546388,YOY_PERCENT,91.535067,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-05,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001680,KR7001680008,대상,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001680_KR7001680008_KOSPI_04,4,2025-03-21,2025-03-24,25650.0,883524637500.0,4904834537.5,25500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,True,2025-04-09,21150.0,-17.54,2025-04-10,21850.0,-14.81,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-09,2025-04-10,21850.0,-14.81,1.75,-18.52,16.56,14,2.8,REALIZED,,,,2025-03-21,2025-03-21,2010-01-04,2026-08-21,True,2024,4255134757567,176941145485,2024Q4,1044585287898,33300680010,5.465917,146.462536,YOY_PERCENT,False,,,,,False,True,2024,4255134757567,176941145485,2024Q4,1044585287898,33300680010,5.465917,YOY_PERCENT,146.462536,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-10,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001680,KR7001680008,대상,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001680_KR7001680008_KOSPI_05,5,2025-04-25,2025-04-28,23850.0,829820198750.0,3104893371.25,23950.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,,,NEVER_PROGRESSED,True,2026-01-08,19830.0,-16.86,2026-01-09,20850.0,-12.58,LOSS_GUARD_CLOSE_LE_NEG_15,2026-01-08,2026-01-09,20850.0,-12.58,5.45,-16.94,18.03,171,34.2,REALIZED,,,,2025-04-25,2025-04-25,2010-01-04,2026-08-21,True,2024,4255134757567,176941145485,2024Q4,1044585287898,33300680010,5.465917,146.462536,YOY_PERCENT,False,,,,,False,True,2024,4255134757567,176941145485,2024Q4,1044585287898,33300680010,5.465917,YOY_PERCENT,146.462536,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-01-09,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001800,KR7001800002,오리온홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001800_KR7001800002_KOSPI_01,1,2022-08-19,2022-08-22,15450.0,971004041000.0,848038942.5,15500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2025-10-31,2025-10-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,65.05,93.85,-15.28,28.8,977,195.4,OPEN_AT_CUTOFF,2026-08-21,25500.0,65.05,2022-08-19,2022-08-19,2010-01-04,2026-08-21,True,2021,2415059149467,315697398867,2022Q2,633702260747,71659862523,25.500744,83.964362,YOY_PERCENT,False,,,,,False,True,2021,2415059149467,315697398867,2022Q2,633702260747,71659862523,25.500744,YOY_PERCENT,83.964362,,,False,False,False,,,CUTOFF
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,001820,KR7001820000,삼화콘덴서,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_001820_KR7001820000_KOSPI_01,1,2022-01-21,2022-01-24,65600.0,692307000000.0,43296456945.0,66600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.49,READY,2026-05-31,2026-05-29,NORMAL_EARLY_TREND_HANDOFF,True,2022-02-14,55700.0,-15.09,2022-02-15,56400.0,-14.02,LOSS_GUARD_CLOSE_LE_NEG_15,2022-02-14,2022-02-15,56400.0,-14.02,2.9,-15.4,16.92,14,2.8,REALIZED,,,,2022-01-21,2022-01-21,2010-01-04,2026-08-21,True,2020,242514202405,27097501736,2021Q3,70264793872,13146726728,7.424849,45.166568,YOY_PERCENT,False,,,,,False,True,2020,242514202405,27097501736,2021Q3,70264793872,13146726728,7.424849,YOY_PERCENT,45.166568,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-02-15,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002100,KR7002100006,경농,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002100_KR7002100006_KOSPI_01,1,2021-06-18,2021-06-21,17900.0,344573448750.0,3894731185.0,17650.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,,,NEVER_PROGRESSED,True,2021-07-21,14950.0,-16.48,2021-07-22,14950.0,-16.48,LOSS_GUARD_CLOSE_LE_NEG_15,2021-07-21,2021-07-22,14950.0,-16.48,2.79,-16.48,19.27,24,4.8,REALIZED,,,,2021-06-18,2021-06-18,2010-01-04,2026-08-21,True,2020,248295523801,14281976627,2021Q1,110179355734,27062173791,5.099383,5.095194,YOY_PERCENT,False,,,,,False,True,2020,248295523801,14281976627,2021Q1,110179355734,27062173791,5.099383,YOY_PERCENT,5.095194,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2021-07-22,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002790,KR7002790004,아모레퍼시픽홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002790_KR7002790004_KOSPI_01,1,2021-05-28,2021-05-31,76600.0,6291559134000.0,17371687830.0,76300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,,,NEVER_PROGRESSED,True,2021-06-29,65000.0,-15.14,2021-06-30,65000.0,-15.14,LOSS_GUARD_CLOSE_LE_NEG_15,2021-06-29,2021-06-30,65000.0,-15.14,5.22,-15.54,20.36,23,4.6,REALIZED,,,,2021-05-28,2021-05-28,2010-01-04,2026-08-21,True,2020,4930083149864,150661048495,2021Q1,1387496181239,197653586144,8.454539,191.054109,YOY_PERCENT,False,,,,,False,True,2020,4930083149864,150661048495,2021Q1,1387496181239,197653586144,8.454539,YOY_PERCENT,191.054109,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2021-06-30,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002790,KR7002790004,아모레퍼시픽홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002790_KR7002790004_KOSPI_02,2,2025-07-04,2025-07-07,31200.0,2467176489000.0,7454279842.5,31050.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.74,READY,,,NEVER_PROGRESSED,True,2025-09-03,26400.0,-15.38,2025-09-04,26300.0,-15.71,LOSS_GUARD_CLOSE_LE_NEG_15,2025-09-03,2025-09-04,26300.0,-15.71,9.94,-15.87,25.65,43,8.6,REALIZED,,,,2025-07-04,2025-07-04,2010-01-04,2026-08-21,True,2024,4259886701995,249277525878,2025Q1,1164751025012,128863381031,15.691039,55.188545,YOY_PERCENT,False,,,,,False,True,2024,4259886701995,249277525878,2025Q1,1164751025012,128863381031,15.691039,YOY_PERCENT,55.188545,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-09-04,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002810,KR7002810000,삼영무역,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002810_KR7002810000_KOSPI_01,1,2021-04-23,2021-04-26,16950.0,313014768600.0,408874807.5,16950.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,2026-05-31,2026-05-29,NORMAL_EARLY_TREND_HANDOFF,True,2021-11-30,14000.0,-17.4,2021-12-01,13850.0,-18.29,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-30,2021-12-01,13850.0,-18.29,5.01,-18.58,23.3,150,30.0,REALIZED,,,,2021-04-23,2021-04-23,2010-01-04,2026-08-21,True,2020,392435847933,22352546930,2020Q4,105447735762,6139910418,26.076655,112.623018,YOY_PERCENT,False,,,,,False,True,2020,392435847933,22352546930,2020Q4,105447735762,6139910418,26.076655,YOY_PERCENT,112.623018,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2021-12-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002840,KR7002840007,미원상사,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002840_KR7002840007_KOSPI_01,1,2023-02-24,2023-02-27,182600.0,885125000000.0,333632305.0,182500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.8,READY,,,NEVER_PROGRESSED,True,2025-08-21,151500.0,-17.03,2025-08-22,151500.0,-17.03,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,2023-08-14,161400.0,-11.61,1.31,-12.16,12.92,116,23.2,REALIZED,,,,2023-02-24,2023-02-24,2010-01-04,2026-08-21,True,2021,359794982785,57154754665,2022Q3,113392485671,26127438057,23.537917,48.092863,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,2023-08-14,True,True,2021,359794982785,57154754665,2022Q3,113392485671,26127438057,23.537917,YOY_PERCENT,48.092863,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,False,True,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-22,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002960,KR7002960003,한국쉘석유,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002960_KR7002960003_KOSPI_01,1,2024-10-11,2024-10-14,321000.0,416650000000.0,710408300.0,320500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2024-12-31,2024-12-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-09-30,2025-10-01,415500.0,29.44,52.65,-4.52,23.21,239,47.8,REALIZED,,,,2024-10-11,2024-10-11,2010-01-04,2026-08-21,True,2023,320486205004,42296587917,2024Q2,88899281810,12931703140,9.935444,13.480415,YOY_PERCENT,False,,,,,False,True,2023,320486205004,42296587917,2024Q2,88899281810,12931703140,9.935444,YOY_PERCENT,13.480415,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2025-10-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,002990,KR7002990000,금호건설,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002990_KR7002990000_KOSPI_01,1,2021-06-04,2021-06-07,12500.0,454260657600.0,6670020457.5,12400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,74.99,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-30,2026-07-01,12000.0,-4.0,14.8,-81.56,18.8,1241,248.2,REALIZED,,,,2021-06-04,2021-06-04,2010-01-04,2026-08-21,True,2020,1829579064933,81217411079,2021Q1,412611421137,22323274911,15.592207,34.204787,YOY_PERCENT,False,,,,,False,True,2020,1829579064933,81217411079,2021Q1,412611421137,22323274911,15.592207,YOY_PERCENT,34.204787,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2026-07-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003000,KR7003000007,부광약품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003000_KR7003000007_KOSPI_01,1,2026-03-20,2026-03-23,5750.0,591001379290.0,16830610353.2,5990.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,79.42,READY,,,NEVER_PROGRESSED,True,2026-05-29,4855.0,-15.57,2026-06-01,4820.0,-16.17,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-29,2026-06-01,4820.0,-16.17,72.0,-16.7,88.17,48,9.6,REALIZED,,,,2026-03-20,2026-03-20,2010-01-04,2026-08-21,True,2025,200714183691,14163801286,2025Q4,62514210278,8157955865,35.367534,317.763749,YOY_PERCENT,False,,,,,False,True,2025,200714183691,14163801286,2025Q4,62514210278,8157955865,35.367534,YOY_PERCENT,317.763749,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003090,KR7003090008,대웅,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003090_KR7003090008_KOSPI_01,1,2025-05-30,2025-06-02,25000.0,1473899193000.0,2746311730.25,25350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.44,READY,,,NEVER_PROGRESSED,True,2025-08-22,21150.0,-15.4,2025-08-25,21350.0,-14.6,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-22,2025-08-25,21350.0,-14.6,15.4,-15.6,30.0,58,11.6,REALIZED,,,,2025-05-30,2025-05-30,2010-01-04,2026-08-21,True,2024,1936916852599,281913080239,2025Q1,481434644144,61138955570,8.46525,26.113036,YOY_PERCENT,False,,,,,False,True,2024,1936916852599,281913080239,2025Q1,481434644144,61138955570,8.46525,YOY_PERCENT,26.113036,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-25,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003220,KR7003220001,대원제약,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003220_KR7003220001_KOSPI_01,1,2022-12-16,2022-12-19,20350.0,439396251000.0,10345815007.5,20100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,,,NEVER_PROGRESSED,True,2023-01-10,17150.0,-15.72,2023-01-11,17250.0,-15.23,LOSS_GUARD_CLOSE_LE_NEG_15,2023-01-10,2023-01-11,17250.0,-15.23,0.25,-15.97,15.48,17,3.4,REALIZED,,,,2022-12-16,2022-12-16,2010-01-04,2026-08-21,True,2021,354176435161,19425905258,2022Q3,122244843782,14581956981,35.040074,124.317982,YOY_PERCENT,False,,,,,False,True,2021,354176435161,19425905258,2022Q3,122244843782,14581956981,35.040074,YOY_PERCENT,124.317982,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-01-11,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003230,KR7003230000,삼양식품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003230_KR7003230000_KOSPI_01,1,2022-04-22,2022-04-25,104500.0,802266097500.0,13696628245.0,106500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,2023-08-31,2023-08-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2022-05-10,88800.0,-15.02,2022-05-11,87900.0,-15.89,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-10,2022-05-11,87900.0,-15.89,2.39,-18.09,18.28,12,2.4,REALIZED,,,,2022-04-22,2022-04-22,2010-01-04,2026-08-21,True,2021,642030314159,65363413971,2021Q4,192789047859,21570290889,27.7084,36.465224,YOY_PERCENT,False,,,,,False,True,2021,642030314159,65363413971,2021Q4,192789047859,21570290889,27.7084,YOY_PERCENT,36.465224,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-11,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003230,KR7003230000,삼양식품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003230_KR7003230000_KOSPI_02,2,2022-12-23,2022-12-26,124500.0,937860367500.0,7020416700.0,124500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2023-08-31,2023-08-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2023-05-30,105200.0,-15.5,2023-05-31,106000.0,-14.86,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-30,2023-05-31,106000.0,-14.86,6.43,-15.74,21.29,106,21.2,REALIZED,,,,2022-12-23,2022-12-23,2010-01-04,2026-08-21,True,2021,642030314159,65363413971,2022Q3,211532850123,19330991324,30.842974,27.240691,YOY_PERCENT,False,,,,,False,True,2021,642030314159,65363413971,2022Q3,211532850123,19330991324,30.842974,YOY_PERCENT,27.240691,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-31,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003410,KR7003410008,쌍용C&E,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003410_KR7003410008_KOSPI_01,1,2021-07-30,2021-08-02,7980.0,4010722376200.0,5353870419.5,7960.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2021-11-30,2021-11-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15,2023-05-16,5820.0,-27.07,8.27,-34.96,35.34,441,88.2,REALIZED,,,,2021-07-30,2021-07-30,2010-01-04,2024-07-08,True,2020,1470799173925,250161895107,2021Q1,336615847835,32752944068,7.240933,6.207349,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15,2023-05-16,True,True,2020,1470799173925,250161895107,2021Q1,336615847835,32752944068,7.240933,YOY_PERCENT,6.207349,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15,True,False,False,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003490,KR7003490000,대한항공,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003490_KR7003490000_KOSPI_01,1,2025-01-17,2025-01-20,24000.0,8818884830950.0,23340019897.2,23950.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.05,READY,,,NEVER_PROGRESSED,True,2025-04-09,20150.0,-16.04,2025-04-10,20950.0,-12.71,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-09,2025-04-10,20950.0,-12.71,3.96,-16.71,16.67,54,10.8,REALIZED,,,,2025-01-17,2025-01-17,2010-01-04,2026-08-21,True,2023,16111796106147,1790089190805,2024Q3,4675277388850,665662440656,10.031803,22.578633,YOY_PERCENT,False,,,,,False,True,2023,16111796106147,1790089190805,2024Q3,4675277388850,665662440656,10.031803,YOY_PERCENT,22.578633,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-10,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003570,KR7003570009,SNT다이내믹스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003570_KR7003570009_KOSPI_01,1,2023-10-20,2023-10-23,11630.0,388391500960.0,1057812466.0,11680.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2024-01-31,2024-01-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-02-29,2024-03-04,18680.0,60.62,65.43,-4.13,4.81,90,18.0,REALIZED,,,,2023-10-20,2023-10-20,2010-01-04,2026-08-21,True,2022,408024698269,25764818854,2023Q2,101886400869,9621407174,13.237116,52.417442,YOY_PERCENT,False,,,,,False,True,2022,408024698269,25764818854,2023Q2,101886400869,9621407174,13.237116,YOY_PERCENT,52.417442,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2024-03-04,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003670,KR7003670007,포스코퓨처엠,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,1,2022-08-19,2022-08-22,149274.0,12161725540000.0,132196708875.0,157000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.32,PARTIAL,2023-03-31,2023-03-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-05-31,2023-06-01,340713.0,128.25,174.35,-4.55,46.1,193,38.6,REALIZED,,,,2022-08-19,2022-08-19,2019-05-29,2026-08-21,True,2021,1989542181862,121675892582,2022Q2,803218906477,55219604632,67.338828,55.066738,YOY_PERCENT,False,,,,,False,True,2021,1989542181862,121675892582,2022Q2,803218906477,55219604632,67.338828,YOY_PERCENT,55.066738,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2023-06-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003800,KR7003800000,에이스침대,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,1,2021-08-20,2021-08-23,48250.0,525111500000.0,2134973010.0,47350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,79.42,READY,,,NEVER_PROGRESSED,True,2021-11-29,40700.0,-15.65,2021-11-30,40400.0,-16.27,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-29,2021-11-30,40400.0,-16.27,11.71,-17.1,27.98,67,13.4,REALIZED,,,,2021-08-20,2021-08-20,2010-01-04,2026-08-21,True,2020,289498514557,49322757024,2021Q2,91122573453,24916828303,24.576115,35.761199,YOY_PERCENT,False,,,,,False,True,2020,289498514557,49322757024,2021Q2,91122573453,24916828303,24.576115,YOY_PERCENT,35.761199,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-30,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,003850,KR7003850005,보령,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003850_KR7003850005_KOSPI_01,1,2024-02-02,2024-02-05,12010.0,829775200000.0,5788739416.0,12080.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,,,NEVER_PROGRESSED,True,2024-06-11,10070.0,-16.15,2024-06-12,10070.0,-16.15,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-11,2024-06-12,10070.0,-16.15,14.49,-16.32,30.64,85,17.0,REALIZED,,,,2024-02-02,2024-02-02,2010-01-04,2026-08-21,True,2022,760475844693,56602877310,2023Q3,208317490192,18458019707,5.250288,11.059358,YOY_PERCENT,False,,,,,False,True,2022,760475844693,56602877310,2023Q3,208317490192,18458019707,5.250288,YOY_PERCENT,11.059358,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-12,FASTCORE
