trade_id,ticker,quarter,fundamental_information_date,quarter_revenue,quarter_operating_income,prior_year_quarter_revenue,prior_year_quarter_operating_income,revenue_yoy_pct,operating_income_yoy_pct,previous_quarter,previous_quarter_revenue_declined_yoy,previous_quarter_operating_income_declined_yoy,exit_a_evaluable,exit_a_triggered,exit_b_evaluable,exit_b_triggered,exit_c_evaluable,exit_c_triggered,fundamental_primary_trigger,proposed_execution_date,fundamental_exit_accelerated,all_flags,selected_source_receipt_dates,isu_cd,market,source_readiness,evaluation_error,future_filing_used
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002840_KR7002840007_KOSPI_01,002840,2023Q3,2023-11-14,105772703245,19766893298,113392485671.0,26127438057.0,-6.71983,-24.344311,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14,KR7002840007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002840_KR7002840007_KOSPI_01,002840,2023Q2,2024-08-13,101822321898,17254871228,116954278574.0,22220570107.0,-12.938352,-22.347306,2023Q1,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-14,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11|2024-08-13,KR7002840007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_002840_KR7002840007_KOSPI_01,002840,2023Q3,2024-11-14,105772703245,19766893298,113392485671.0,26127438057.0,-6.71983,-24.344311,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7002840007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003230_KR7003230000_KOSPI_01,003230,2021Q1,2022-05-16,140005906880,14357546242,156384418000.0,26677991807.0,-10.473237,-46.182058,2020Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2022-05-17,False,FUNDAMENTAL_B_SHARP_DECLINE,2021-06-08|2022-05-16,KR7003230000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003230_KR7003230000_KOSPI_01,003230,2021Q2,2022-08-12,147566112640,14243116602,174087900755.0,29486644954.0,-15.234711,-51.696381,2021Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2022-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-08-17|2022-08-12,KR7003230000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003230_KR7003230000_KOSPI_01,003230,2021Q3,2022-11-14,161669246780,15192460238,167073943013.0,23366829019.0,-3.234913,-34.98279,2021Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-15|2022-11-14,KR7003230000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003410_KR7003410008_KOSPI_01,003410,2023Q1,2023-05-15,491428930274,-1731280063,376238970383.0,446310218.0,30.616169,-487.909573,2022Q4,False,False,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-16,True,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15,KR7003410008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003410_KR7003410008_KOSPI_01,003410,2023Q1,2024-05-16,423125562716,-2403816487,376238970383.0,446310218.0,12.461918,-638.597682,2022Q4,,,True,True,True,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-05-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15|2024-05-16,KR7003410008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003490_KR7003490000_KOSPI_01,003490,2026Q2,2026-08-14,7230055624254,-207110889990,6210705839436.0,370083817468.0,16.412785,-155.963239,2026Q1,False,False,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-14,KR7003490000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2023Q4,2024-03-15,1145840046367,-73658383150,780801729781.0,3306436510.0,46.75173,-2327.727129,2023Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2023Q4,2024-03-26,1145840046367,-73658383150,780801729781.0,3306436510.0,46.75173,-2327.727129,2023Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-27,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-26,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q2,2024-08-13,915486800782,2737318766,1193021877941.0,52138906932.0,-23.263201,-94.74995,2024Q1,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-14,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-13,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q3,2024-11-14,922788171172,1367594309,1285771925310.0,37136749104.0,-28.230804,-96.31741,2024Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2023Q4,2025-03-14,1145840046367,-73658383150,,,,,2023Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q4,2025-03-14,723246956546,-41280974029,1145840046367.0,-73658383150.0,-36.880635,-43.956177,2024Q3,True,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2025Q1,2025-05-13,845393850220,17150145795,1138422307321.0,37897306820.0,-25.739873,-54.74574,2024Q4,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-14,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-13,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q2,2025-08-14,915486800782,2737318766,1193021877941.0,52138906932.0,-23.263201,-94.74995,2024Q1,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-13|2025-08-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2025Q2,2025-08-14,660936939289,773324990,915486800782.0,2737318766.0,-27.804864,-71.748815,2025Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q3,2025-11-14,922788171172,1367594309,1285771925310.0,37136749104.0,-28.230804,-96.31741,2024Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-17,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14|2025-11-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2024Q4,2026-03-12,723246956546,-41280974029,,,,,2024Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-13,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-12,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2025Q4,2026-03-12,557569079575,-51766137801,723246956546.0,-41280974029.0,-22.907511,25.399507,2025Q3,True,False,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-13,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-12,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2025Q1,2026-05-15,845393850220,17150145795,1138422307321.0,37897306820.0,-25.739873,-54.74574,2024Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-13|2026-05-15,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003670_KR7003670007_KOSPI_01,003670,2025Q2,2026-08-14,660936939289,773324990,915486800782.0,2737318766.0,-27.804864,-71.748815,2025Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14|2026-08-14,KR7003670007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2023Q1,2023-05-15,71144219323,7106695803,89772311077.0,16312049941.0,-20.750376,-56.432847,2022Q4,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2023Q2,2023-08-11,73057531991,16371469775,88161169835.0,22320590826.0,-17.131848,-26.653063,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-11,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2023Q1,2024-05-14,71144219323,7106695803,89772311077.0,16312049941.0,-20.750376,-56.432847,2022Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15|2024-05-14,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2023Q2,2024-08-09,73057531991,16371469775,88161169835.0,22320590826.0,-17.131848,-26.653063,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-12,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-11|2024-08-09,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2025Q2,2025-08-08,76480851459,16908921587,78335431163.0,21070530175.0,-2.367485,-19.750849,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-11,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-08,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_003800_KR7003800000_KOSDAQ_01,003800,2025Q2,2026-08-11,76480851459,16908921587,78335431163.0,21070530175.0,-2.367485,-19.750849,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-12,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-08|2026-08-11,KR7003800000,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2020Q2,2021-08-17,1014403800163,-48555290329,1506043797816.0,68061287749.0,-32.644469,-171.34054,2020Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2021-08-18,True,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-09-23|2021-08-17,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2020Q3,2021-11-15,1214412384826,25155577532,1602635945376.0,95891301409.0,-24.224064,-73.76657,2020Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-11-16|2021-11-15,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2023Q2,2023-08-14,1575900642733,149573609346,1877100759926.0,187363304118.0,-16.046028,-20.169208,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2023Q3,2023-11-14,1497487640124,131822243109,1955077159831.0,153027003058.0,-23.40519,-13.856875,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2023Q2,2024-08-14,1575900642733,149573609346,1877100759926.0,187363304118.0,-16.046028,-20.169208,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14|2024-08-14,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004170_KR7004170007_KOSPI_01,004170,2023Q3,2024-11-14,1497487640124,131822243109,1955077159831.0,153027003058.0,-23.40519,-13.856875,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7004170007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2022Q4,2023-03-16,280527476413,-2684027892,303760703637.0,4713465502.0,-7.64853,-156.943832,2022Q3,False,False,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-17,True,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-16,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q1,2023-05-15,259161390056,10468225103,344468359041.0,18680720681.0,-24.76482,-43.962413,2022Q4,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q2,2023-08-14,289441683674,11623832978,341494300206.0,17470206524.0,-15.242602,-33.464822,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q3,2023-11-14,302934119780,7914489514,323860450153.0,11679718613.0,-6.461527,-32.237327,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q3,2023-11-30,302934119780,7914489514,323860450153.0,11679718613.0,-6.461527,-32.237327,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-12-01,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-30,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2022Q4,2024-03-14,280527476413,-2684027892,,,,,2022Q3,False,False,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q4,2024-03-14,290412853916,-1350310139,280527476413.0,-2684027892.0,3.523854,-49.690905,2023Q3,True,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q1,2024-05-16,259161390056,10468225103,344468359041.0,18680720681.0,-24.76482,-43.962413,2022Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-05-17,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15|2024-05-16,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q2,2024-08-14,289441683674,11623832978,341494300206.0,17470206524.0,-15.242602,-33.464822,2023Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14|2024-08-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q3,2024-11-14,302934119780,7914489514,323860450153.0,11679718613.0,-6.461527,-32.237327,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-30|2024-11-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q4,2025-03-13,290412853916,-1350310139,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-13,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2025-03-13,339747226951,-3187468337,290412853916.0,-1350310139.0,16.987669,136.054536,2024Q3,False,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-13,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q4,2025-03-14,290412853916,-1350310139,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2025-03-14,339747226951,-3187468337,290412853916.0,-1350310139.0,16.987669,136.054536,2024Q3,False,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q4,2025-03-18,290412853916,-1350310139,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-19,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2025-03-18,339747226951,-3187468337,290412853916.0,-1350310139.0,16.987669,136.054536,2024Q3,False,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-19,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2023Q4,2025-08-14,290412853916,-1350310139,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2025-08-14,339747226951,-3187468337,290412853916.0,-1350310139.0,16.987669,136.054536,2024Q3,False,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-14,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2026-03-20,339747226951,-3187468337,,,,,2024Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-23,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-20,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2025Q4,2026-03-20,274217565373,-2310917886,339747226951.0,-3187468337.0,-19.287769,-27.499895,2025Q3,True,False,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-23,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-20,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2024Q4,2026-07-31,339747226951,-3187468337,,,,,2024Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-03,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-07-31,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2025Q4,2026-07-31,274217565373,-2310917886,339747226951.0,-3187468337.0,-19.287769,-27.499895,2025Q3,True,False,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-03,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-07-31,KR7004360004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_004360_KR7004360004_KOSPI_01,004360,2026Q2,2026-08-14,307315327731,8457630131,326618703882.0,11613875158.0,-5.910065,-27.176502,2026Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-18,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-14,KR7004360004,KOSPI,READY,False,False
